IDs	Initial Pvalue	Adjusted Pvalue	Fold Change	Standard Deviation of Fold Changes
163	0.29197917948435836	0.987670028690209	45.42326192505975	0
174	0.47424231530005656	0.987670028690209	31.05000000000001	0
67	0.4502460771303408	0.987670028690209	-23.010000000000005	0
198	0.32484081516865226	0.987670028690209	83.44	0
55	0.891710200093397	0.987670028690209	-9.5	0
104	0.3425092728859551	0.987670028690209	22.519999999999996	0
185	0.3588361762080913	0.987670028690209	-51.41849625353538	0
17	0.04978905992069222	0.987670028690209	31.450000000000003	0
63	0.4239286717403836	0.987670028690209	-27.39	0
167	0.5690047748666115	0.987670028690209	36.91000000000001	0
75	0.31529769231175403	0.987670028690209	72.95000000000002	0
106	0.441174482336283	0.987670028690209	-24.960000000000008	0
146	0.5049974627271832	0.987670028690209	41.99000000000001	0
123	0.9710865240294725	0.987670028690209	-2.8800000000000097	0
71	0.9528026186623099	0.987670028690209	-3.3700000000000045	0
132	0.4750152879110081	0.987670028690209	-45.599999999999994	0
88	0.39695502985357656	0.987670028690209	22.47	0
1	0.9073847327281626	0.987670028690209	-3.450000000000003	0
74	0.7527238761890547	0.987670028690209	19.46053975837839	0
41	0.8624434765455363	0.987670028690209	-5.75	0
40	0.22525883367014637	0.987670028690209	-67.46999999999998	0
70	0.4128378799590864	0.987670028690209	20.760000000000005	0
169	0.9274457205907078	0.987670028690209	3.7900000000000063	0
107	0.4608007368872157	0.987670028690209	-40.10000000000001	0
121	0.1920268769307791	0.987670028690209	53.06999999999999	0
105	0.5225852800797768	0.987670028690209	11.530000000000001	0
177	0.3599792608962471	0.987670028690209	-33.94220268052669	0
195	0.6552940382816003	0.987670028690209	-24.58	0
30	0.8864938486114721	0.987670028690209	3.750000000000014	0
193	0.8093668375104611	0.987670028690209	18.159999999999997	0
127	0.40562823409484094	0.987670028690209	39.67999999999999	0
118	0.6625734389473301	0.987670028690209	28.39999999999999	0
180	0.586847320377649	0.987670028690209	-38.590805313723806	0
149	0.808142447854758	0.987670028690209	-15.169775924825387	0
181	0.8480258234047094	0.987670028690209	9.989999999999995	0
13	0.9698895498104746	0.987670028690209	2.6599999999999966	0
148	0.4613564878072939	0.987670028690209	17.569999999999993	0
5	0.2732927705661732	0.987670028690209	-54.82000000000001	0
108	0.9122753538858834	0.987670028690209	-4.840000000000003	0
162	0.8251764183424034	0.987670028690209	-8.420000000000002	0
80	0.9688937388345502	0.987670028690209	-1.6899999999999977	0
86	0.6274054863470345	0.987670028690209	26.10000000000001	0
166	0.5237934991457994	0.987670028690209	-15.89	0
100	0.41054883006755616	0.987670028690209	22.099999999999994	0
57	0.30562575533483394	0.987670028690209	29.75999999999999	0
16	0.3887999244427477	0.987670028690209	-24.580000000000013	0
73	0.6217703907947818	0.987670028690209	-18.89	0
194	0.7475519673014781	0.987670028690209	-18.285407275217622	0
56	0.16851861872845159	0.987670028690209	-53.94	0
23	0.5086545839373824	0.987670028690209	-40.39	0
188	0.45734560006151315	0.987670028690209	-50.670000000000016	0
49	0.5513254209246576	0.987670028690209	-45.5	0
72	0.844628744857682	0.987670028690209	5.8700000000000045	0
161	0.9598422829684079	0.987670028690209	-2.259999999999991	0
38	0.250440341139856	0.987670028690209	-78.71	0
90	0.9450409957813646	0.987670028690209	1.6700000000000017	0
136	0.7600073148374696	0.987670028690209	-13.150000000000006	0
37	0.6437580524683687	0.987670028690209	-13.460000000000008	0
119	0.6760488248223481	0.987670028690209	-12.360000000000014	0
156	0.6394143547427285	0.987670028690209	19.760000000000005	0
9	0.44527953620918703	0.987670028690209	-54.82138118586195	0
128	0.6037799909434809	0.987670028690209	-17.150000000000006	0
137	0.8763980094711682	0.987670028690209	-9.590000000000003	0
122	0.6715286924548383	0.987670028690209	22.400000000000006	0
19	0.67800572756504	0.987670028690209	13.89	0
7	0.2433260529001382	0.987670028690209	-18.569999999999993	0
18	0.20036583147621795	0.987670028690209	-48.55999999999999	0
58	0.8039351898645147	0.987670028690209	-3.9599999999999937	0
164	0.860046135965044	0.987670028690209	-14.89004280747119	0
170	0.9674053407384018	0.987670028690209	-1.4099999999999966	0
145	0.7128453283157773	0.987670028690209	-6.75	0
39	0.9887296313531171	0.9887296313531171	0.9821253907793874	0
59	0.23494064577871066	0.987670028690209	-42.77999999999999	0
130	0.7102682294744864	0.987670028690209	-14.930000000000007	0
150	0.49240506303613185	0.987670028690209	-48.68374413919686	0
3	0.41388898695550536	0.987670028690209	-52.28999999999999	0
192	0.23526691027175406	0.987670028690209	103.83000000000001	0
36	0.24837450873272832	0.987670028690209	131.79000000000002	0
76	0.25334171668711	0.987670028690209	115.49000000000001	0
95	0.6079559646092364	0.987670028690209	16.78	0
89	0.8419220197251744	0.987670028690209	-8.209999999999994	0
152	0.5172254481814975	0.987670028690209	-21.120000000000005	0
20	0.2324818644275074	0.987670028690209	-32.34	0
60	0.9479401114833931	0.987670028690209	-2.6100000000000136	0
14	0.5945558025255493	0.987670028690209	-59.400000000000006	0
53	0.8759981626006892	0.987670028690209	-4.030000000000001	0
175	0.9706541959767285	0.987670028690209	-2.3400000000000034	0
160	0.8482957787753025	0.987670028690209	-4.3500000000000085	0
124	0.4181829902772407	0.987670028690209	-20.289999999999992	0
138	0.9298670551718802	0.987670028690209	-2.1000000000000085	0
27	0.6284277030560006	0.987670028690209	14.950000000000003	0
154	0.9487899673569988	0.987670028690209	3.3200000000000074	0
187	0.7391220859626603	0.987670028690209	14.760000000000005	0
52	0.7641036965156018	0.987670028690209	-22.409999999999982	0
113	0.7285070731028833	0.987670028690209	-16.930000000000007	0
158	0.6370484845331061	0.987670028690209	65.3545816137212	0
135	0.7695664111365071	0.987670028690209	23.560000000000002	0
197	0.9402044332774337	0.987670028690209	6.4399999999999835	0
93	0.9419775885284558	0.987670028690209	6.710000000000008	0
45	0.41303046085539985	0.987670028690209	69.26000000000002	0
43	0.7863938891353939	0.987670028690209	18.10000000000001	0
34	0.7517256060431032	0.987670028690209	24.969999999999985	0
139	0.5936334096049599	0.987670028690209	16.47960224104726	0
69	0.35931589987771895	0.987670028690209	-45.140000000000015	0
186	0.9175116004431954	0.987670028690209	-5.019999999999996	0
134	0.700582317677732	0.987670028690209	-19.256267174502042	0
94	0.5679315519791679	0.987670028690209	38.04999999999998	0
8	0.774756731901939	0.987670028690209	-25.860000000000014	0
61	0.8343864214418872	0.987670028690209	21.31307665757501	0
179	0.6656616568855149	0.987670028690209	-16.689999999999998	0
50	0.5751290251936736	0.987670028690209	-34.400000000000006	0
44	0.9147947450719938	0.987670028690209	2.180000000000007	0
28	0.36831197315849307	0.987670028690209	35.49000000000001	0
109	0.7118595550885944	0.987670028690209	-9.290000000000006	0
178	0.7663027865504967	0.987670028690209	-6.159999999999997	0
31	0.31403145187415904	0.987670028690209	-13.89	0
22	0.5400027863329888	0.987670028690209	-9.689999999999998	0
83	0.6545895789562973	0.987670028690209	-29.08	0
85	0.6696459963415644	0.987670028690209	18.150000000000006	0
117	0.09797589747801964	0.987670028690209	-47.403031559053645	0
12	0.9586669231853834	0.987670028690209	3.239999999999995	0
114	0.6954247795665267	0.987670028690209	-23.180000000000007	0
157	0.6380629600748164	0.987670028690209	-38.19000000000001	0
115	0.3840028497542318	0.987670028690209	-17.370000000000005	0
82	0.05935941768659561	0.987670028690209	-38.25999999999999	0
151	0.24658495845639733	0.987670028690209	109.22	0
51	0.6690687496370433	0.987670028690209	-23.396140093243716	0
120	0.9112082701733826	0.987670028690209	-7.069999999999993	0
155	0.7431808693299788	0.987670028690209	10.329999999999998	0
29	0.7124024428992668	0.987670028690209	-26.879999999999995	0
26	0.6271854906814607	0.987670028690209	23.820000000000007	0
64	0.5882529488755053	0.987670028690209	-38.94	0
68	0.45445020553290616	0.987670028690209	-13.450000000000003	0
182	0.3341319182534782	0.987670028690209	39.44494862697569	0
15	0.1414865093088286	0.987670028690209	48.11999999999999	0
96	0.5076776605738396	0.987670028690209	-16.900000000000006	0
4	0.6169363643858651	0.987670028690209	-19.340000000000003	0
171	0.7177227505580729	0.987670028690209	48.31	0
87	0.6603452084438141	0.987670028690209	27.697634560675013	0
126	0.3084944251786228	0.987670028690209	-57.010000000000005	0
35	0.5875770441959184	0.987670028690209	-24.86	0
81	0.49635967655463753	0.987670028690209	-18.58999999999999	0
143	0.41708609792955387	0.987670028690209	-39.72	0
102	0.6815715631594825	0.987670028690209	14.590000000000003	0
10	0.8037761510210317	0.987670028690209	-8.439999999999998	0
92	0.2057500157911188	0.987670028690209	-71.23999999999998	0
101	0.8022315847403484	0.987670028690209	-5.829999999999998	0
142	0.21990863109282072	0.987670028690209	-29.799999999999997	0
84	0.5058918827618147	0.987670028690209	-21.510000000000005	0
6	0.3552146632679809	0.987670028690209	-27.89	0
110	0.621234486845957	0.987670028690209	30.669999999999987	0
79	0.5077615654101193	0.987670028690209	-21.569999999999993	0
184	0.22277437694726673	0.987670028690209	95.96000000000001	0
168	0.7683127290364806	0.987670028690209	-10.949999999999989	0
99	0.6709908676145985	0.987670028690209	19.480000000000004	0
112	0.48826752525095707	0.987670028690209	-18.106270492932445	0
54	0.36035079022118466	0.987670028690209	-25.739999999999995	0
141	0.8784646484895333	0.987670028690209	6.716923520309308	0
165	0.7392736388703077	0.987670028690209	-14.188454116554624	0
21	0.9566075517800217	0.987670028690209	2.3799999999999955	0
196	0.9616915195598057	0.987670028690209	2.1599999999999966	0
47	0.9498228255285331	0.987670028690209	-1.4500000000000028	0
103	0.7177682791162678	0.987670028690209	-20.864551067918796	0
183	0.28499524395848636	0.987670028690209	50.03999999999999	0
153	0.6782250433541672	0.987670028690209	18.291355449532816	0
97	0.7243145126886548	0.987670028690209	-15.179999999999993	0
147	0.35539490061518286	0.987670028690209	-128.31	0
91	0.8682249330995976	0.987670028690209	6.189999999999998	0
78	0.3441493517825286	0.987670028690209	-67.63000000000001	0
144	0.33919939535143306	0.987670028690209	-24.570000000000007	0
125	0.810916163364314	0.987670028690209	-15.919999999999987	0
32	0.6235280770777614	0.987670028690209	-12.430000000000007	0
25	0.49521847638248784	0.987670028690209	-25.11	0
173	0.7570769099980104	0.987670028690209	-18.159999999999997	0
159	0.9837619989570536	0.9887296313531171	0.5799999999999983	0
66	0.6969184070432508	0.987670028690209	-9.179999999999993	0
24	0.7890067096105432	0.987670028690209	-8.440708082134392	0
98	0.8867230560107534	0.987670028690209	-6.460000000000008	0
191	0.6885327530195061	0.987670028690209	30.82230791174443	0
48	0.6030690698619212	0.987670028690209	-24.239999999999995	0
11	0.8664155810490866	0.987670028690209	-7.313069291625709	0
172	0.9872414348264504	0.9887296313531171	0.4099999999999966	0
189	0.7697457325146825	0.987670028690209	11.519999999999996	0
62	0.5569911874323685	0.987670028690209	21.820000000000007	0
65	0.07983013196882822	0.987670028690209	67.26999999999998	0
131	0.6847891333261662	0.987670028690209	17.200000000000003	0
77	0.9727053312858119	0.987670028690209	1.0	0
140	0.6727673604591663	0.987670028690209	-28.189999999999998	0
